"logFC","logCPM","F","PValue","FDR","gene","lfc","padj","significant"
0.641687271984432,1.39884426291801,17.5816979918838,0.000914425495756884,0.00214355292749155,"Tnfsf9",0.641687271984432,0.00214355292749155,FALSE
1.12446625444371,-0.226031342853164,17.5952660795939,0.000915349757360875,0.00214545374814598,"Crlf1",1.12446625444371,0.00214545374814598,TRUE
-0.680202155093423,1.0313602675184,17.5763867948077,0.000915679921083748,0.00214596178681529,"5330439K02Rik",-0.680202155093423,0.00214596178681529,FALSE
0.460986245190856,2.76220773783351,17.5731133458287,0.000916027331739292,0.00214651011407689,"Pcsk9",0.460986245190856,0.00214651011407689,FALSE
0.303358436670255,3.75826615811672,17.5722560838406,0.000916144802018838,0.00214651955718183,"Chrna7",0.303358436670255,0.00214651955718183,FALSE
0.508682981868821,4.86500991462552,17.5713567000682,0.000916327697695348,0.00214668227012398,"Kank2",0.508682981868821,0.00214668227012398,FALSE
-0.515418596944829,0.743453446525834,17.5690751024773,0.000917387332946755,0.00214889862763289,"6330418K02Rik",-0.515418596944829,0.00214889862763289,FALSE
0.23581517529719,5.53840696450649,17.5640140190076,0.000917883966613573,0.00214979581832678,"Fech",0.23581517529719,0.00214979581832678,FALSE
0.587777882884732,5.13093420185598,17.554139852268,0.000919982966633699,0.00215444525923798,"Robo1",0.587777882884732,0.00215444525923798,FALSE
0.334454981231971,3.36513463490738,17.5492299445439,0.000921055719110583,0.00215669054782953,"Gls2",0.334454981231971,0.00215669054782953,FALSE
-0.423782475463913,8.06961425221526,17.5328127115778,0.00092453370385473,0.00216456653604791,"Pcdh15",-0.423782475463913,0.00216456653604791,FALSE
0.579924417624907,0.775380415961396,17.535034897632,0.000924653617168731,0.00216457945615078,"Bspry",0.579924417624907,0.00216457945615078,FALSE
-0.229540028697132,4.50111632551821,17.5289202166928,0.000925368944020716,0.00216598604141019,"Nob1",-0.229540028697132,0.00216598604141019,FALSE
-0.229462182943617,6.55753724161446,17.5278444322397,0.000925597809457989,0.00216608795084933,"Tsc1",-0.229462182943617,0.00216608795084933,FALSE
0.221268749245369,5.46708975535918,17.5276425834116,0.000925641431696844,0.00216608795084933,"Gdap1l1",0.221268749245369,0.00216608795084933,FALSE
-0.188478808530247,4.85292468600142,17.5156504337365,0.000928216234898285,0.00217184463914249,"Ruvbl1",-0.188478808530247,0.00217184463914249,FALSE
-1.34420758184047,-0.278865647598331,17.5305541345578,0.000928649255282608,0.00217258917018515,"Gm49153",-1.34420758184047,0.00217258917018515,TRUE
0.257165644933481,3.92689316955743,17.5072401856567,0.00093002938273274,0.00217554901471985,"Mospd2",0.257165644933481,0.00217554901471985,FALSE
-0.413988782975421,2.6618908943503,17.5068713909414,0.000930178035977113,0.00217562778699122,"Pfdn4",-0.413988782975421,0.00217562778699122,FALSE
0.771449718928022,2.5592674525454,17.4975188618145,0.00093221507432683,0.00218012280761492,"Tax1bp3",0.771449718928022,0.00218012280761492,FALSE
0.24943927083343,7.76252748205385,17.4932039537643,0.000933055589725714,0.00218181881720094,"Rab6a",0.24943927083343,0.00218181881720094,FALSE
0.485833446641343,1.88547982335919,17.4912874025648,0.000933635768156199,0.00218290572161765,"Cfap300",0.485833446641343,0.00218290572161765,FALSE
1.27262443352678,-0.220106197638377,17.5118147081741,0.000933999777752667,0.00218348700205535,"Cd300a",1.27262443352678,0.00218348700205535,TRUE
-0.822661874621013,0.575981953684886,17.4803857547523,0.000936626912880948,0.0021893581773358,"Gm49322",-0.822661874621013,0.0021893581773358,FALSE
0.466584831224358,2.38569420364484,17.4723006389752,0.000937685476143907,0.00219156183048357,"Gm4430",0.466584831224358,0.00219156183048357,FALSE
-0.42370177702772,3.70862479222362,17.4665140677395,0.000938854260438584,0.00219402251648992,"Otud1",-0.42370177702772,0.00219402251648992,FALSE
1.10280880335709,-0.9769483200822,17.5384525537345,0.000939074859339703,0.00219426703981549,"Gm11413",1.10280880335709,0.00219426703981549,TRUE
0.458326496255778,1.97191437772718,17.4608451797879,0.000940239297679496,0.00219671663053357,"Gm15631",0.458326496255778,0.00219671663053357,FALSE
0.210679982108975,7.86422536982128,17.4582724090534,0.000940646029188189,0.00219739557583937,"Mapk1",0.210679982108975,0.00219739557583937,FALSE
0.178746671106764,8.37941291161189,17.4545339710185,0.000941462553226759,0.00219903153094146,"Mapk8ip3",0.178746671106764,0.00219903153094146,FALSE
0.998765553980728,0.282039832658082,17.4586271774746,0.000942048870625814,0.00220012944087653,"Fst",0.998765553980728,0.00220012944087653,FALSE
-0.292038572414295,4.04128051951585,17.4462078895816,0.000943287398454941,0.00220251820821023,"Pfkfb4",-0.292038572414295,0.00220251820821023,FALSE
-1.13215899278804,-0.208835472861389,17.4587735760324,0.000943304489976521,0.00220251820821023,"Gm27010",-1.13215899278804,0.00220251820821023,TRUE
-0.322645161519784,7.59494169227751,17.4387441810075,0.000944920288999381,0.00220601871788356,"Tspoap1",-0.322645161519784,0.00220601871788356,FALSE
1.41686705795094,-0.203266245456908,17.4478309635467,0.00094883226223842,0.00221466444353941,"Slfn9",1.41686705795094,0.00221466444353941,TRUE
-0.253036522531745,6.28807654956952,17.4208451566906,0.000948857660066272,0.00221466444353941,"Skiv2l",-0.253036522531745,0.00221466444353941,FALSE
-0.231881420270661,5.37131780069799,17.4199341772726,0.000949058933140426,0.00221486101786916,"Cab39l",-0.231881420270661,0.00221486101786916,FALSE
-0.761886634633323,2.75951008713965,17.4161609375174,0.000949964662950808,0.00221670136297388,"Glt28d2",-0.761886634633323,0.00221670136297388,FALSE
-0.32335401844643,3.47168415544849,17.4118096701527,0.000950868629708537,0.00221853714073304,"Zkscan14",-0.32335401844643,0.00221853714073304,FALSE
0.381292085398364,2.19471159335186,17.4114175098817,0.000951055039636277,0.00221869849093794,"Zfp825",0.381292085398364,0.00221869849093794,FALSE
1.03935868940958,3.47160146706764,17.3987243053911,0.000953775787849083,0.00222477138285014,"Stab1",1.03935868940958,0.00222477138285014,TRUE
0.422782522727058,6.7412307704477,17.3938516408173,0.000954831018264799,0.00222695828024239,"Mfap3l",0.422782522727058,0.00222695828024239,FALSE
1.43786477202105,0.807278564895207,17.3952163001336,0.000955516939251826,0.00222828340208566,"Gm830",1.43786477202105,0.00222828340208566,TRUE
0.246824278185832,7.87503219874907,17.3901295117976,0.000955658004369316,0.00222833773982455,"Morf4l1",0.246824278185832,0.00222833773982455,FALSE
-0.29761705781065,5.76413497456935,17.3836006212409,0.000957111001671858,0.00223145076067458,"Bms1",-0.29761705781065,0.00223145076067458,FALSE
-0.858836030371958,0.416533374896817,17.3856426958974,0.000957661316465613,0.00223245871999043,"Gm28192",-0.858836030371958,0.00223245871999043,FALSE
0.400636658651133,5.31328922165276,17.3690341219811,0.000960361549808926,0.00223847761092443,"Cdc42se1",0.400636658651133,0.00223847761092443,FALSE
-1.0565378745369,-1.14303466003284,17.4302878702263,0.000964188673966756,0.00224712133129683,"Gm12207",-1.0565378745369,0.00224712133129683,TRUE
-0.238295903807973,3.83038318923155,17.3510980735169,0.000964385022900781,0.00224730214326707,"Rps19bp1",-0.238295903807973,0.00224730214326707,FALSE
1.17045992186401,1.37314973090037,17.3510933711188,0.000964784591935574,0.00224795641529429,"Lpin3",1.17045992186401,0.00224795641529429,TRUE
-0.169767622393368,6.55022719198982,17.3369283254979,0.000967569675390336,0.00225416811102388,"Agfg1",-0.169767622393368,0.00225416811102388,FALSE
-0.198605243618936,4.69494138725966,17.3343724444478,0.00096814747529731,0.00225523655393028,"Timm50",-0.198605243618936,0.00225523655393028,FALSE
0.245088272215114,7.74949277974244,17.3269258511853,0.000969828096320705,0.00225887336762437,"Oxr1",0.245088272215114,0.00225887336762437,FALSE
-0.329693108731478,6.65542266421851,17.3221299491544,0.000970913202537607,0.00226112241457435,"Srek1",-0.329693108731478,0.00226112241457435,FALSE
-0.482722027937598,6.61047260149288,17.3209792083754,0.000971173764845342,0.00226132606670655,"Ubap1l",-0.482722027937598,0.00226132606670655,FALSE
-0.539800074304288,1.45997930634935,17.321843902201,0.000971239665158236,0.00226132606670655,"Morc2b",-0.539800074304288,0.00226132606670655,FALSE
-0.302681861433154,5.41089403410687,17.3173034481722,0.00097200699073551,0.00226283418783185,"Sec24a",-0.302681861433154,0.00226283418783185,FALSE
-0.827374724619847,2.06754137372609,17.3125525982545,0.000973229438161764,0.00226540133213149,"Gm30238",-0.827374724619847,0.00226540133213149,FALSE
-0.268961502369451,5.23104190992884,17.3036870385262,0.000975099332513753,0.00226947473183582,"Fitm2",-0.268961502369451,0.00226947473183582,FALSE
0.482645690638085,1.19557991698853,17.301558392314,0.000975947269278153,0.00227116888811723,"Ntsr1",0.482645690638085,0.00227116888811723,FALSE
0.209868001250483,8.36167249958844,17.2984925788729,0.000976281281392982,0.00227166430480619,"Nfe2l1",0.209868001250483,0.00227166430480619,FALSE
1.70446368938838,-1.42087759122322,17.2581142738675,0.000976400263766448,0.00227166430480619,"Psenen-ps",1.70446368938838,0.00227166430480619,TRUE
0.710079237097393,2.54173016324505,17.2950826468169,0.000977153631075219,0.00227313757157675,"Etfbkmt",0.710079237097393,0.00227313757157675,FALSE
0.580060361298582,5.0193272154116,17.2904878090519,0.000978107916797762,0.00227485090945691,"Igsf3",0.580060361298582,0.00227485090945691,FALSE
-0.216076274586905,5.13503212165791,17.2903873963929,0.000978130588697887,0.00227485090945691,"Ago4",-0.216076274586905,0.00227485090945691,FALSE
-0.398818897282799,2.05798834766581,17.2881940861828,0.000978768614570845,0.00227605502333901,"Hfm1",-0.398818897282799,0.00227605502333901,FALSE
0.432621751591263,2.94357185198181,17.2860892026536,0.000979176065529014,0.00227658546546123,"Pgr",0.432621751591263,0.00227658546546123,FALSE
0.46512046823751,1.82304259832169,17.286332565902,0.000979237348239561,0.00227658546546123,"Hs3st2",0.46512046823751,0.00227658546546123,FALSE
-0.242172576401337,5.08282801688748,17.2817930498929,0.000980095165899683,0.00227829984387639,"Sptssa",-0.242172576401337,0.00227829984387639,FALSE
4.86892045600209,-0.517564874259146,15.1823773560309,0.000980884831846621,0.00227985539715044,"Ccl3",4.86892045600209,0.00227985539715044,TRUE
1.49310713273545,-1.18929112202185,17.3455517534701,0.000982112759115702,0.0022824290872006,"Gm11131",1.49310713273545,0.0022824290872006,TRUE
-0.280820591195254,4.65810964732151,17.271061064278,0.000982555334441346,0.00228317721212073,"Tada2b",-0.280820591195254,0.00228317721212073,FALSE
-0.213087798271573,7.0375223192861,17.2703961953769,0.000982706516939134,0.00228324812297671,"Luc7l",-0.213087798271573,0.00228324812297671,FALSE
0.782162404993722,6.30424901437469,17.2691300673441,0.000982997334348292,0.002283643408292,"Cd63",0.782162404993722,0.002283643408292,FALSE
0.339000776289583,6.08945781130053,17.2670185362883,0.000983482352321012,0.00228448969685959,"Kcnip4",0.339000776289583,0.00228448969685959,FALSE
-0.393232244909775,5.83227834797882,17.2649134847811,0.000983966217423501,0.00228533310004756,"Clasrp",-0.393232244909775,0.00228533310004756,FALSE
-0.425138048979408,3.78809797279185,17.2604084163425,0.000985007279713099,0.00228747026837644,"Nle1",-0.425138048979408,0.00228747026837644,FALSE
0.434201856345061,5.28547325202044,17.2589475455027,0.000985339153181363,0.00228796017382473,"Caprin2",0.434201856345061,0.00228796017382473,FALSE
-0.782793549057521,1.4340527904485,17.2577636617041,0.000985891532539752,0.00228896191149904,"Gm37824",-0.782793549057521,0.00228896191149904,FALSE
-0.296338574403186,4.66357694010057,17.2554389069847,0.000986148213870329,0.00228927696023241,"Cntrob",-0.296338574403186,0.00228927696023241,FALSE
-1.25850001344715,-1.65449380849005,17.4208621121586,0.000987654727473182,0.00229249297758189,"Gm11084",-1.25850001344715,0.00229249297758189,TRUE
-0.771050108612827,0.470720806009056,17.2480745128495,0.000988773055865772,0.00229440096519202,"Gm42659",-0.771050108612827,0.00229440096519202,FALSE
-0.244752489116443,4.08729311254739,17.2438712554431,0.000988820125584954,0.00229440096519202,"Fastkd1",-0.244752489116443,0.00229440096519202,FALSE
-0.27824448098904,4.53117660293692,17.2437766692241,0.00098884049630805,0.00229440096519202,"Tex10",-0.27824448098904,0.00229440096519202,FALSE
-0.220511496240042,4.92328388193534,17.2415771638093,0.00098934840226676,0.00229529799751001,"Katnb1",-0.220511496240042,0.00229529799751001,FALSE
0.345521129729432,4.703122785571,17.2392901772447,0.000989878038961163,0.00229624521922559,"Maoa",0.345521129729432,0.00229624521922559,FALSE
-0.726479907304956,0.553610723674209,17.2396262489769,0.00099062240544379,0.00229769026180527,"Gm34759",-0.726479907304956,0.00229769026180527,FALSE
-0.224594957795986,4.8739854847581,17.2350995334949,0.000990848230985241,0.00229793237243568,"Mrpl9",-0.224594957795986,0.00229793237243568,FALSE
-0.183689231518319,4.70789095553,17.2330750455501,0.000991317771405087,0.00229873956746655,"Tsr1",-0.183689231518319,0.00229873956746655,FALSE
0.519945972951439,2.68100831267741,17.2310960512553,0.000991860651372778,0.00229971660890525,"Slc5a8",0.519945972951439,0.00229971660890525,FALSE
-0.223971921601109,3.89265979921205,17.229156193468,0.000992229767062261,0.00230004438821179,"Aifm2",-0.223971921601109,0.00230004438821179,FALSE
1.46426489143265,-0.300572854635987,17.263025740153,0.000992245129530328,0.00230004438821179,"Nat8",1.46426489143265,0.00230004438821179,TRUE
0.206350950606545,5.30394270703563,17.2279717799759,0.000992501042652615,0.00230035579728966,"Tbcb",0.206350950606545,0.00230035579728966,FALSE
0.752220821792804,1.20632080021033,17.2261154906684,0.000993337388621893,0.00230201225566484,"Zfp808",0.752220821792804,0.00230201225566484,FALSE
0.866505414109844,1.56062758864849,17.2147450327997,0.000995857765713629,0.00230757049263205,"Robo3",0.866505414109844,0.00230757049263205,FALSE
0.207097181254117,5.63927821119746,17.2113809802056,0.000996361352770029,0.00230837676153237,"Btbd3",0.207097181254117,0.00230837676153237,FALSE
-1.26067347580135,-0.666981401514251,17.2442597662142,0.000996449708709246,0.00230837676153237,"Gm47580",-1.26067347580135,0.00230837676153237,TRUE
-0.235914306657694,5.31484199992636,17.2101841495587,0.000996640721445668,0.00230853663008874,"Ndufa2",-0.235914306657694,0.00230853663008874,FALSE
1.85733238529482,-1.60793839354531,16.963450950735,0.000997503815239626,0.00231025302227224,"Adora3",1.85733238529482,0.00231025302227224,TRUE
1.15463655029387,-0.169586711544404,17.2196317802461,0.000998476965833694,0.00231222385846349,"Gm45512",1.15463655029387,0.00231222385846349,TRUE
-0.292403151228291,3.70915755468605,17.1898923334603,0.00100139244563407,0.00231846464596475,"Rpp30",-0.292403151228291,0.00231846464596475,FALSE
0.743558092641801,2.79880156003678,17.1901339895332,0.00100141695124563,0.00231846464596475,"Entpd1",0.743558092641801,0.00231846464596475,FALSE
0.840902809345361,5.16681118419911,17.1694856324333,0.00100618756319416,0.00232922450094935,"Mmp14",0.840902809345361,0.00232922450094935,FALSE
-0.309461998053954,7.60890356651033,17.168244552846,0.00100647939095051,0.00232961505022208,"Rbm5",-0.309461998053954,0.00232961505022208,FALSE
-0.280659315003493,5.2496961007947,17.1665642474349,0.00100687655098095,0.00233024927808972,"Dnajc9",-0.280659315003493,0.00233024927808972,FALSE
-0.298026830295423,5.47757156301687,17.1652520708598,0.00100718615039513,0.00233058174601834,"E2f4",-0.298026830295423,0.00233058174601834,FALSE
-0.200389075689682,5.20861786665902,17.1644726011789,0.00100737042884952,0.00233058174601834,"Fig4",-0.200389075689682,0.00233058174601834,FALSE
0.855539199742364,1.3556885318481,17.1658938015806,0.00100738971042617,0.00233058174601834,"Mocos",0.855539199742364,0.00233058174601834,FALSE
-0.912338941736512,0.200517630814402,17.1695977412786,0.00100757064427274,0.00233071537052919,"Upb1",-0.912338941736512,0.00233071537052919,FALSE
1.1330896798799,-0.334630993140766,17.1857431925803,0.00100783976630125,0.00233105293459874,"Vwa3a",1.1330896798799,0.00233105293459874,TRUE
-0.246307703282334,4.5155061032636,17.1560757326652,0.00100935689337409,0.00233427659941635,"Scyl3",-0.246307703282334,0.00233427659941635,FALSE
0.162862262820283,7.12749102359774,17.1480466953674,0.00101125767802038,0.00233838662880383,"Rab11b",0.162862262820283,0.00233838662880383,FALSE
-0.726518245019621,2.49645298569615,17.1461504087178,0.00101180362814629,0.00233936317837048,"Gm49204",-0.726518245019621,0.00233936317837048,FALSE
0.5158632625224,5.84439900110544,17.138903093385,0.00101342963384364,0.0023428363508356,"Krt18",0.5158632625224,0.0023428363508356,FALSE
-0.366243408742276,4.19355932508387,17.1339198235542,0.00101461806043602,0.00234529720737484,"Tepsin",-0.366243408742276,0.00234529720737484,FALSE
-0.297556628901211,4.59558832825259,17.1310020645219,0.00101531184081565,0.00234640146807199,"Fancm",-0.297556628901211,0.00234640146807199,FALSE
-0.295233486281229,3.7182340162869,17.1308845545807,0.00101534379138429,0.00234640146807199,"Zfp758",-0.295233486281229,0.00234640146807199,FALSE
0.425876766756455,3.01088938507774,17.1203106697686,0.00101792158312405,0.00235206051786532,"Zfp811",0.425876766756455,0.00235206051786532,FALSE
0.400406355509723,5.29519281471935,17.1195624582736,0.00101804120290228,0.00235206051786532,"Rhpn2",0.400406355509723,0.00235206051786532,FALSE
-0.178045815598992,5.36334427281538,17.1176094990027,0.00101850806971052,0.00235285187340525,"Snx21",-0.178045815598992,0.00235285187340525,FALSE
0.387253239516232,4.52846099513506,17.1120614837797,0.00101983732795451,0.00235563499994571,"Zfp941",0.387253239516232,0.00235563499994571,FALSE
-0.232994086868552,6.31936431299965,17.1098212753682,0.00102037231829549,0.00235658305953708,"Rbm10",-0.232994086868552,0.00235658305953708,FALSE
0.303502325416986,5.10131528151344,17.1043291293492,0.0010216903011056,0.00235933901360998,"Ephb1",0.303502325416986,0.00235933901360998,FALSE
-0.694757771304839,1.31091478744039,17.1009809440514,0.00102281920433556,0.00236165771622178,"Gm31024",-0.694757771304839,0.00236165771622178,FALSE
-0.202836829981648,5.44628840100068,17.0931808223421,0.0010243698840306,0.00236494960293155,"Ryk",-0.202836829981648,0.00236494960293155,FALSE
-0.644071796133378,0.21644173375796,17.0915977320831,0.00102602320547887,0.00236847762523743,"Zfp433",-0.644071796133378,0.00236847762523743,FALSE
0.44568738463738,3.74269957516368,17.081324878809,0.00102724216072097,0.00237100221580413,"Jpt2",0.44568738463738,0.00237100221580413,FALSE
0.411194412452027,4.93052292075193,17.0806937833203,0.00102738181071534,0.00237103532410728,"Fam189a2",0.411194412452027,0.00237103532410728,FALSE
0.320720197983483,3.5728719058833,17.0783968389204,0.00102795493344474,0.0023720686891026,"Elmo3",0.320720197983483,0.0023720686891026,FALSE
-0.194620586599603,6.53980382666718,17.0719093870796,0.00102950531077008,0.00237527226764573,"Stom",-0.194620586599603,0.00237527226764573,FALSE
0.387533448346389,3.06564633417777,17.0717657697421,0.00102959428914651,0.00237527226764573,"Zfp711",0.387533448346389,0.00237527226764573,FALSE
-0.366070434606748,3.28686138717972,17.0707796240298,0.00102982141253324,0.00237550661562283,"Katna1",-0.366070434606748,0.00237550661562283,FALSE
0.440640166634579,3.35349482000261,17.0533120909627,0.00103405053406567,0.00238497125860442,"Tmod1",0.440640166634579,0.00238497125860442,FALSE
0.43115403666917,3.51495316133412,17.0478354424984,0.00103537752733542,0.00238774083756743,"Pdgfd",0.43115403666917,0.00238774083756743,FALSE
0.453778281087117,3.30204546111925,17.0463007922115,0.00103575922301292,0.00238833000461253,"Tent5a",0.453778281087117,0.00238833000461253,FALSE
0.666600179142252,3.15098872578909,17.0457518968579,0.00103590631717507,0.00238837813251939,"Cyp39a1",0.666600179142252,0.00238837813251939,FALSE
0.194919925537131,5.95027794259725,17.0427701982492,0.00103658893035688,0.00238966078706297,"Ss18",0.194919925537131,0.00238966078706297,FALSE
0.201695586820072,8.96357467262079,17.0361703889619,0.00103820079154777,0.00239308507463357,"Dynll2",0.201695586820072,0.00239308507463357,FALSE
1.05628476922199,-1.20889489764397,17.1225449974138,0.00103870948705204,0.00239376127936593,"AA387200",1.05628476922199,0.00239376127936593,TRUE
-0.355741569668952,3.41399047231074,17.0340301478696,0.00103874716546209,0.00239376127936593,"Setd4",-0.355741569668952,0.00239376127936593,FALSE
0.970223219327954,-0.396412700222792,17.0364397670689,0.00104335295033446,0.00240408238263865,"6330409D20Rik",0.970223219327954,0.00240408238263865,FALSE
-0.20214170965373,7.61115634324744,17.0113985936587,0.00104427746346607,0.00240591965952818,"Mdh2",-0.20214170965373,0.00240591965952818,FALSE
-3.42755701024776,4.67894725107727,17.0093573844842,0.0010448349180841,0.00240691092281317,"Crybb1",-3.42755701024776,0.00240691092281317,TRUE
-0.209243649356626,5.2519390699974,17.0072059841047,0.0010453106122779,0.00240771362209645,"Mfap1a",-0.209243649356626,0.00240771362209645,FALSE
1.2349030877564,-0.883847054266241,17.0655375508123,0.00104752740562489,0.00241252599430795,"Cd4",1.2349030877564,0.00241252599430795,TRUE
0.740888305458662,1.57186054581847,16.9936317344031,0.0010489319108533,0.00241546666875577,"4632428C04Rik",0.740888305458662,0.00241546666875577,FALSE
-1.29601319071183,-1.76878123890623,17.1537445569686,0.00104947034523837,0.0024164124936238,"Gm49979",-1.29601319071183,0.0024164124936238,TRUE
0.63790397454625,0.988606676562017,16.9900886435067,0.00105005015107809,0.00241745333479737,"Shroom1",0.63790397454625,0.00241745333479737,FALSE
-0.363708454715944,3.4291185723476,16.9834413164165,0.0010512075897314,0.00241982360254229,"Hint3",-0.363708454715944,0.00241982360254229,FALSE
0.685667306171744,1.98116665719587,16.9783391623716,0.00105261944072767,0.00242277886600767,"Ptchd4",0.685667306171744,0.00242277886600767,FALSE
-1.28356189446692,-0.690708776791691,17.0098570241911,0.0010533242071364,0.00242410613566467,"Gm45413",-1.28356189446692,0.00242410613566467,TRUE
-0.615326272983689,1.21769000967107,16.9748941862901,0.00105367024132931,0.00242460760141473,"Gm15265",-0.615326272983689,0.00242460760141473,FALSE
-1.14174288788269,2.59793862503903,16.9657516917733,0.00105569233482873,0.00242896526746464,"A930041C12Rik",-1.14174288788269,0.00242896526746464,TRUE
-0.203628523474256,6.37797971217606,16.9624532762629,0.00105640453952946,0.00243030841300626,"Ubxn2a",-0.203628523474256,0.00243030841300626,FALSE
0.229734874089705,6.1809580052812,16.9618071893684,0.00105656574359937,0.00243038378317376,"Zfyve1",0.229734874089705,0.00243038378317376,FALSE
-1.14066059976793,-1.46449653663203,17.0918336547267,0.00105870734513784,0.00243501402512436,"Gm50323",-1.14066059976793,0.00243501402512436,TRUE
0.627845746424636,1.81586895400387,16.9497314993367,0.00105978330168995,0.00243719246895688,"Pirt",0.627845746424636,0.00243719246895688,FALSE
0.303944655461348,3.79251720481791,16.9464762203869,0.00106040737854164,0.00243833131811459,"Ostf1",0.303944655461348,0.00243833131811459,FALSE
1.4903167324776,-0.890746189061597,17.0154385328276,0.00106205095072906,0.00244181386266042,"Tgtp1",1.4903167324776,0.00244181386266042,TRUE
-0.322481108408231,4.3168506350086,16.9281647315091,0.00106499875088437,0.00244829381171597,"Fbxl6",-0.322481108408231,0.00244829381171597,FALSE
0.228136079259061,7.43654055264305,16.9272504482337,0.00106522644522084,0.00244851977605304,"Rab2a",0.228136079259061,0.00244851977605304,FALSE
-0.189134909800454,6.89119733511232,16.9230074032955,0.0010662955104151,0.00245067941796119,"Atp5h",-0.189134909800454,0.00245067941796119,FALSE
-0.171165365702255,8.40602250473661,16.9178509675964,0.00106759626339986,0.00245327124599079,"Acly",-0.171165365702255,0.00245327124599079,FALSE
-0.623614102603939,3.09620894258938,16.9177371977911,0.0010676825235564,0.00245327124599079,"Cdkn1c",-0.623614102603939,0.00245327124599079,FALSE
-0.172961285170889,6.33000077755525,16.9168977378488,0.0010678370777357,0.00245332845858607,"Ubap1",-0.172961285170889,0.00245332845858607,FALSE
0.411134578771795,3.10466040377642,16.9154137003286,0.00106825721896961,0.00245399576269795,"Nudt12",0.411134578771795,0.00245399576269795,FALSE
-0.445105087736618,3.52369437900372,16.9068250484378,0.00107040139891244,0.00245862287815262,"Zswim3",-0.445105087736618,0.00245862287815262,FALSE
-0.1907468462002,5.62738767040235,16.9050538988518,0.00107083285407333,0.00245931536166714,"Ppp4c",-0.1907468462002,0.00245931536166714,FALSE
0.62368454915028,1.47009813578383,16.8995054327359,0.00107253241372901,0.00246277719917911,"2610027K06Rik",0.62368454915028,0.00246277719917911,FALSE
-0.362417572394012,6.96411412969503,16.8980813390873,0.0010726005125481,0.00246277719917911,"Safb2",-0.362417572394012,0.00246277719917911,FALSE
2.05529023282668,2.57227449720497,16.8967606943207,0.00107315015006393,0.00246374024987984,"Rab7b",2.05529023282668,0.00246374024987984,TRUE
-1.26276545736026,-0.14947015907098,16.9065810126888,0.00107346165700302,0.00246415643258657,"Gm45358",-1.26276545736026,0.00246415643258657,TRUE
0.944459272338546,3.90931151533985,16.8881676857828,0.0010751427082316,0.00246771595404637,"Wnt5a",0.944459272338546,0.00246771595404637,FALSE
-0.28023965804687,5.71521950388472,16.8825257704275,0.00107655725066093,0.00247066298326331,"Naa40",-0.28023965804687,0.00247066298326331,FALSE
0.569508138021102,1.01057370368397,16.8835790742126,0.00107678319756186,0.00247088184140984,"2900060N12Rik",0.569508138021102,0.00247088184140984,FALSE
0.971592077919228,-0.336682070770945,16.8982446219022,0.0010773216782541,0.00247181772716432,"Ctrl",0.971592077919228,0.00247181772716432,FALSE
1.15331407194356,-0.651335011992295,16.9134892228423,0.00107959122952032,0.00247672469022592,"Gm21297",1.15331407194356,0.00247672469022592,TRUE
1.69359970291615,0.257065137735016,16.8844952937357,0.00107988355366177,0.00247709499362201,"Ifi27l2a",1.69359970291615,0.00247709499362201,TRUE
-0.356047064719941,4.41867132240561,16.8606388050837,0.00108215430443343,0.00248200287860478,"Zfp113",-0.356047064719941,0.00248200287860478,FALSE
-0.246064474742887,3.82549816194475,16.8564238525705,0.0010832384298,0.00248418828853177,"Zfp3",-0.246064474742887,0.00248418828853177,FALSE
-0.42567904766022,6.83894029485246,16.854211900922,0.00108380145667625,0.00248517827959622,"Btg2",-0.42567904766022,0.00248517827959622,FALSE
-0.257735629818287,7.03925182924501,16.848983371382,0.00108514533905886,0.00248795833099137,"Ssb",-0.257735629818287,0.00248795833099137,FALSE
0.145626677458676,7.70148635914031,16.8468158469003,0.00108570298974641,0.00248893530070045,"Eif3c",0.145626677458676,0.00248893530070045,FALSE
-3.47206642665367,5.60078163622338,16.8313564663154,0.00108970014724024,0.00249779602496423,"Crybb3",-3.47206642665367,0.00249779602496423,TRUE
0.434019401774291,4.53062440493555,16.8200242713213,0.00109262548003176,0.00250419807814449,"Tubb2b",0.434019401774291,0.00250419807814449,FALSE
0.166936604951662,8.13082333681099,16.812329181981,0.00109462051223687,0.00250846667464527,"Itsn1",0.166936604951662,0.00250846667464527,FALSE
-0.519332978470377,2.96551728275592,16.8115013056475,0.00109490926047529,0.00250882453702029,"Ccdc62",-0.519332978470377,0.00250882453702029,FALSE
-0.166039569347788,6.30902616514116,16.8068910059646,0.00109603451850535,0.00251109882057854,"Ube2i",-0.166039569347788,0.00251109882057854,FALSE
1.08066649362733,1.2315638551684,16.7978985666437,0.00109888096294685,0.00251731544562716,"Misp",1.08066649362733,0.00251731544562716,TRUE
-0.244405572430272,4.54344590760969,16.7951464404725,0.00109909682967374,0.00251750517020778,"C2cd2",-0.244405572430272,0.00251750517020778,FALSE
-0.376829268663312,3.16572859801189,16.7925476872063,0.0010998384548059,0.00251889896415362,"Oma1",-0.376829268663312,0.00251889896415362,FALSE
-0.176445924247224,7.21779833274356,16.7882501357702,0.00110089673670316,0.00252099387700214,"Ube3b",-0.176445924247224,0.00252099387700214,FALSE
0.516683007228027,3.11597288889559,16.7879589905507,0.0011010196279223,0.00252099387700214,"Armcx6",0.516683007228027,0.00252099387700214,FALSE
